,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
20649,,exp,coexpression,12,,COX5B,NDUFA8,xxxxxx,xxxxxx
20650,,exp,coexpression,10,,FGFR1OP,STX16,xxxxxx,xxxxxx
20651,,exp,coexpression,11,,SNRNP48,RAD52,xxxxxx,xxxxxx
20652,,exp,coexpression,10,,SRSF5,ASNA1,xxxxxx,xxxxxx
20653,,exp,coexpression,11,,TARBP1,SPG7,xxxxxx,xxxxxx
20654,,exp,coexpression,13,,RPL28,RPL38,xxxxxx,xxxxxx
20655,,exp,coexpression,11,,TAP1,TAPBP,xxxxxx,xxxxxx
20656,,exp,coexpression,15,,CYTH4,LILRB1,xxxxxx,xxxxxx
20657,,exp,coexpression,10,,DOLK,PIGW,xxxxxx,xxxxxx
20658,,exp,coexpression,13,,TIMM17A,STRAP,xxxxxx,xxxxxx
20659,,exp,coexpression,12,,PSMD7,ADRM1,xxxxxx,xxxxxx
20660,,exp,coexpression,11,,ATP5MPL,COX4I1,xxxxxx,xxxxxx
20661,,exp,coexpression,11,,FPR3,C1QA,xxxxxx,xxxxxx
20662,,exp,coexpression,10,,CLPP,STRAP,xxxxxx,xxxxxx
20663,,exp,coexpression,10,,KIRREL1,SCARF2,xxxxxx,xxxxxx
20664,,exp,coexpression,11,,COX5A,MCAT,xxxxxx,xxxxxx
20665,,exp,coexpression,10,,SPPL2B,MAN2C1,xxxxxx,xxxxxx
20666,,exp,coexpression,12,,DOCK2,NCKAP1L,xxxxxx,xxxxxx
20667,,exp,coexpression,10,,FARSB,NHP2,xxxxxx,xxxxxx
20668,,exp,coexpression,17,,RHOT2,TMEM259,xxxxxx,xxxxxx
20669,,exp,coexpression,10,,PNISR,LRRC37B,xxxxxx,xxxxxx
20670,,exp,coexpression,12,,CD74,HLA-E,xxxxxx,xxxxxx
20671,,exp,coexpression,13,,SEC61B,UQCRQ,xxxxxx,xxxxxx
20672,,exp,coexpression,11,,TIPRL,PSMA5,xxxxxx,xxxxxx
20673,,exp,coexpression,10,,TMEM147,NHP2,xxxxxx,xxxxxx
20674,,exp,coexpression,13,,C19orf70,MRPL24,xxxxxx,xxxxxx
20675,,exp,coexpression,11,,FLNA,KCTD10,xxxxxx,xxxxxx
20676,,exp,coexpression,13,,TRMT6,UTP15,xxxxxx,xxxxxx
20677,,exp,coexpression,10,,UTP3,NOL11,xxxxxx,xxxxxx
20678,,exp,coexpression,10,,DDX28,ABCD4,xxxxxx,xxxxxx
20679,,exp,coexpression,10,,GORASP2,EEF2KMT,xxxxxx,xxxxxx
20680,,exp,coexpression,10,,NDE1,RASL12,xxxxxx,xxxxxx
20681,,exp,coexpression,10,,RFNG,ECHDC2,xxxxxx,xxxxxx
20682,,exp,coexpression,14,,GNL2,BYSL,xxxxxx,xxxxxx
20683,,exp,coexpression,10,,S100PBP,TRIM52,xxxxxx,xxxxxx
20684,,exp,coexpression,10,,PNO1,LLPH,xxxxxx,xxxxxx
20685,,exp,coexpression,10,,CCDC124,PSMA7,xxxxxx,xxxxxx
20686,,exp,coexpression,10,,DALRD3,ZNF692,xxxxxx,xxxxxx
20687,,exp,coexpression,13,,SURF4,SLC39A7,xxxxxx,xxxxxx
20688,,exp,coexpression,10,,SEC13,CFL1,xxxxxx,xxxxxx
20689,,exp,coexpression,11,,TXN2,TUFM,xxxxxx,xxxxxx
20690,,exp,coexpression,15,,N4BP2L2,SNRNP70,xxxxxx,xxxxxx
20691,,exp,coexpression,10,,ZNF546,RABL2A,xxxxxx,xxxxxx
20692,,exp,coexpression,14,,SSBP1,PSMA5,xxxxxx,xxxxxx
20693,,exp,coexpression,10,,DDX1,HSPA4,xxxxxx,xxxxxx
20694,,exp,coexpression,12,,CLPP,MMADHC,xxxxxx,xxxxxx
20695,,exp,coexpression,14,,MRC1,RNASE6,xxxxxx,xxxxxx
20696,,exp,coexpression,13,,LCMT2,HPS6,xxxxxx,xxxxxx
20697,,exp,coexpression,12,,PIGL,GK5,xxxxxx,xxxxxx
20698,,exp,coexpression,10,,SLC31A1,YKT6,xxxxxx,xxxxxx
20699,,exp,coexpression,12,,METTL3,COPS7B,xxxxxx,xxxxxx
20700,,exp,coexpression,10,,ERG,PRR29,xxxxxx,xxxxxx
20701,,exp,coexpression,13,,NOP14,SEH1L,xxxxxx,xxxxxx
20702,,exp,coexpression,13,,MFSD11,SRSF2,xxxxxx,xxxxxx
20703,,exp,coexpression,19,,RPL36,RPL26,xxxxxx,xxxxxx
20704,,exp,coexpression,11,,PGAM5,ARPC5L,xxxxxx,xxxxxx
20705,,exp,coexpression,10,,MS4A6A,PLCB2,xxxxxx,xxxxxx
20706,,exp,coexpression,14,,RPL23A,RPL22,xxxxxx,xxxxxx
20707,,exp,coexpression,10,,MRPL36,COX8A,xxxxxx,xxxxxx
20708,,exp,coexpression,13,,DOLK,MIEF1,xxxxxx,xxxxxx
20709,,exp,coexpression,15,,SRPRB,HM13,xxxxxx,xxxxxx
20710,,exp,coexpression,13,,PHB,MRPS33,xxxxxx,xxxxxx
20711,,exp,coexpression,17,,RPS5,RACK1,xxxxxx,xxxxxx
20712,,exp,coexpression,13,,SH3BGRL,CTSO,xxxxxx,xxxxxx
20713,,exp,coexpression,15,,RPS24,RPL10A,xxxxxx,xxxxxx
20714,,exp,coexpression,11,,SSPN,EVC,xxxxxx,xxxxxx
20715,,exp,coexpression,10,,PSME3,RRP36,xxxxxx,xxxxxx
20716,,exp,coexpression,10,,C19orf70,CHCHD5,xxxxxx,xxxxxx
20717,,exp,coexpression,12,,PSMC3,MRPL47,xxxxxx,xxxxxx
20718,,exp,coexpression,10,,SEC13,SURF4,xxxxxx,xxxxxx
20719,,exp,coexpression,11,,SRPRB,EEF1E1,xxxxxx,xxxxxx
20720,,exp,coexpression,10,,GBP2,APOL1,xxxxxx,xxxxxx
20721,,exp,coexpression,11,,SRRM1,RBM39,xxxxxx,xxxxxx
20722,,exp,coexpression,12,,PSME3,TRMT10C,xxxxxx,xxxxxx
20723,,exp,coexpression,13,,TTC14,ZNF514,xxxxxx,xxxxxx
20724,,exp,coexpression,13,,EIF6,C1QBP,xxxxxx,xxxxxx
20725,,exp,coexpression,14,,PPOX,SCNN1D,xxxxxx,xxxxxx
20726,,exp,coexpression,11,,ACTR2,PAK2,xxxxxx,xxxxxx
20727,,exp,coexpression,11,,ERG,ADGRF5,xxxxxx,xxxxxx
20728,,exp,coexpression,12,,EIF2S1,WDR46,xxxxxx,xxxxxx
20729,,exp,coexpression,13,,DDX39B,LENG8,xxxxxx,xxxxxx
20730,,exp,coexpression,13,,AAAS,ZNF280D,xxxxxx,xxxxxx
20731,,exp,coexpression,13,,RPL26L1,EMC6,xxxxxx,xxxxxx
20732,,exp,coexpression,13,,PDIA6,UGGT1,xxxxxx,xxxxxx
20733,,exp,coexpression,11,,TPI1,CYCS,xxxxxx,xxxxxx
20734,,exp,coexpression,13,,ATP5MF,BOLA3,xxxxxx,xxxxxx
20735,,exp,coexpression,16,,RPL35,RPS8,xxxxxx,xxxxxx
20736,,exp,coexpression,13,,LSM1,EMC6,xxxxxx,xxxxxx
20737,,exp,coexpression,11,,ZNF593,RPL26L1,xxxxxx,xxxxxx
20738,,exp,coexpression,11,,PSMB7,EBNA1BP2,xxxxxx,xxxxxx
20739,,exp,coexpression,14,,POGZ,CDK5RAP3,xxxxxx,xxxxxx
20740,,exp,coexpression,10,,CCDC86,EXOSC4,xxxxxx,xxxxxx
20741,,exp,coexpression,11,,SMARCC2,POMP,xxxxxx,xxxxxx
20742,,exp,coexpression,12,,NIP7,NOP14,xxxxxx,xxxxxx
20743,,exp,coexpression,11,,UTP14A,MAK16,xxxxxx,xxxxxx
20744,,exp,coexpression,14,,TTLL3,CCDC191,xxxxxx,xxxxxx
20745,,exp,coexpression,11,,WDR27,ECHDC2,xxxxxx,xxxxxx
20746,,exp,coexpression,11,,CXXC1,DPH7,xxxxxx,xxxxxx
20747,,exp,coexpression,18,,MAGED4B,MAGED4,xxxxxx,xxxxxx
20748,,exp,coexpression,10,,IFITM2,IL1R1,xxxxxx,xxxxxx
20749,,exp,coexpression,11,,DCAF13,TSR1,xxxxxx,xxxxxx
20750,,exp,coexpression,10,,DDX21,SLC25A32,xxxxxx,xxxxxx
20751,,exp,coexpression,19,,RPS29,RPS21,xxxxxx,xxxxxx
20752,,exp,coexpression,11,,FUZ,C14orf93,xxxxxx,xxxxxx
20753,,exp,coexpression,17,,PLA2G4B,RBM5,xxxxxx,xxxxxx
20754,,exp,coexpression,14,,EIF2S1,WDR3,xxxxxx,xxxxxx
20755,,exp,coexpression,15,,NDUFAB1,COX7B,xxxxxx,xxxxxx
20756,,exp,coexpression,16,,KRT13,SPRR3,xxxxxx,xxxxxx
20757,,exp,coexpression,15,,RPS27A,PFDN5,xxxxxx,xxxxxx
20758,,exp,coexpression,12,,PNISR,PHC3,xxxxxx,xxxxxx
20759,,exp,coexpression,12,,CPSF7,STX16,xxxxxx,xxxxxx
20760,,exp,coexpression,10,,N4BP2L2,POLL,xxxxxx,xxxxxx
20761,,exp,coexpression,15,,PFN1,PSMA7,xxxxxx,xxxxxx
20762,,exp,coexpression,11,,EFTUD2,RARS,xxxxxx,xxxxxx
20763,,exp,coexpression,11,,LRRC59,UGGT1,xxxxxx,xxxxxx
20764,,exp,coexpression,10,,IRAK1,ACTR2,xxxxxx,xxxxxx
20765,,exp,coexpression,13,,RPLP0,RPS9,xxxxxx,xxxxxx
20766,,exp,coexpression,14,,SEC61G,MYDGF,xxxxxx,xxxxxx
20767,,exp,coexpression,10,,BRWD1,PHIP,xxxxxx,xxxxxx
20768,,exp,coexpression,12,,ZNF692,USP21,xxxxxx,xxxxxx
20769,,exp,coexpression,11,,TOMM40,PPAN-P2RY11,xxxxxx,xxxxxx
20770,,exp,coexpression,11,,SYMPK,DPH7,xxxxxx,xxxxxx
20771,,exp,coexpression,10,,POGZ,TIAL1,xxxxxx,xxxxxx
20772,,exp,coexpression,10,,CCDC47,TMX1,xxxxxx,xxxxxx
20773,,exp,coexpression,12,,RPS24,RPL38,xxxxxx,xxxxxx
20774,,exp,coexpression,12,,SLIRP,ATP5MF-PTCD1,xxxxxx,xxxxxx
20775,,exp,coexpression,15,,ZNF90,RPL41,xxxxxx,xxxxxx
20776,,exp,coexpression,10,,NOP56,MAK16,xxxxxx,xxxxxx
20777,,exp,coexpression,10,,RPL4,RPL28,xxxxxx,xxxxxx
20778,,exp,coexpression,11,,RAN,NPM3,xxxxxx,xxxxxx
20779,,exp,coexpression,11,,OAS1,IFIT3,xxxxxx,xxxxxx
20780,,exp,coexpression,11,,STAB1,SIGLEC1,xxxxxx,xxxxxx
20781,,exp,coexpression,13,,IRF3,TIAL1,xxxxxx,xxxxxx
20782,,exp,coexpression,11,,HLA-DRA,HLA-E,xxxxxx,xxxxxx
20783,,exp,coexpression,13,,RRS1,LTV1,xxxxxx,xxxxxx
20784,,exp,coexpression,10,,POU6F1,PSME3,xxxxxx,xxxxxx
20785,,exp,coexpression,10,,PLA2G6,AMT,xxxxxx,xxxxxx
20786,,exp,coexpression,10,,C11orf96,CHSY1,xxxxxx,xxxxxx
20787,,exp,coexpression,12,,HCK,ADGRE2,xxxxxx,xxxxxx
20788,,exp,coexpression,13,,ATXN2L,SETD5,xxxxxx,xxxxxx
20789,,exp,coexpression,17,,UTY,USP9Y,xxxxxx,xxxxxx
20790,,exp,coexpression,12,,ERG,ETS1,xxxxxx,xxxxxx
20791,,exp,coexpression,11,,PSMB5,TIMM23,xxxxxx,xxxxxx
20792,,exp,coexpression,14,,ARGLU1,HNRNPDL,xxxxxx,xxxxxx
20793,,exp,coexpression,13,,WAS,TBXAS1,xxxxxx,xxxxxx
20794,,exp,coexpression,11,,SNX22,MESD,xxxxxx,xxxxxx
20795,,exp,coexpression,10,,NDUFAB1,COX16,xxxxxx,xxxxxx
20796,,exp,coexpression,12,,EIF5AL1,TIMM17A,xxxxxx,xxxxxx
20797,,exp,coexpression,10,,IL11RA,WBP1,xxxxxx,xxxxxx
20798,,exp,coexpression,11,,CCT2,HSPD1,xxxxxx,xxxxxx
20799,,exp,coexpression,11,,PTGES2,EIF5A,xxxxxx,xxxxxx
20800,,exp,coexpression,10,,EIF2S1,NOL10,xxxxxx,xxxxxx
20801,,exp,coexpression,13,,RPS11,RPL18A,xxxxxx,xxxxxx
20802,,exp,coexpression,10,,EIF3D,NBEAL1,xxxxxx,xxxxxx
20803,,exp,coexpression,17,,PCDHA12,PCDHA5,xxxxxx,xxxxxx
20804,,exp,coexpression,12,,NDUFS3,UQCRC2,xxxxxx,xxxxxx
20805,,exp,coexpression,10,,MRPL37,MRPL58,xxxxxx,xxxxxx
20806,,exp,coexpression,11,,MYO15B,N4BP2L2,xxxxxx,xxxxxx
20807,,exp,coexpression,11,,THOC1,HNRNPD,xxxxxx,xxxxxx
20808,,exp,coexpression,11,,PSMA3,RARS,xxxxxx,xxxxxx
20809,,exp,coexpression,12,,YRDC,TTLL3,xxxxxx,xxxxxx
20810,,exp,coexpression,13,,METTL17,DPH7,xxxxxx,xxxxxx
20811,,exp,coexpression,11,,AEBP1,CYBRD1,xxxxxx,xxxxxx
20812,,exp,coexpression,13,,TUBGCP6,TIA1,xxxxxx,xxxxxx
20813,,exp,coexpression,10,,PES1,NIFK,xxxxxx,xxxxxx
20814,,exp,coexpression,11,,PNISR,CCDC66,xxxxxx,xxxxxx
20815,,exp,coexpression,10,,ZMAT1,TTC14,xxxxxx,xxxxxx
20816,,exp,coexpression,12,,HSPA9,IARS,xxxxxx,xxxxxx
20817,,exp,coexpression,10,,HSPA9,HSPE1-MOB4,xxxxxx,xxxxxx
20818,,exp,coexpression,12,,TBXAS1,CD163L1,xxxxxx,xxxxxx
20819,,exp,coexpression,12,,WDR43,UTP15,xxxxxx,xxxxxx
20820,,exp,coexpression,11,,MYDGF,NUS1,xxxxxx,xxxxxx
20821,,exp,coexpression,10,,CIAPIN1,EMG1,xxxxxx,xxxxxx
20822,,exp,coexpression,10,,COX6B1,CHMP2A,xxxxxx,xxxxxx
20823,,exp,coexpression,14,,CDK5RAP3,FAM193B,xxxxxx,xxxxxx
20824,,exp,coexpression,11,,GARS,PSME3,xxxxxx,xxxxxx
20825,,exp,coexpression,10,,CR1,RASGRP4,xxxxxx,xxxxxx
20826,,exp,coexpression,12,,MRPL36,MRPS12,xxxxxx,xxxxxx
20827,,exp,coexpression,12,,IRF3,RBM6,xxxxxx,xxxxxx
20828,,exp,coexpression,13,,DDX21,DKC1,xxxxxx,xxxxxx
20829,,exp,coexpression,11,,JMJD7-PLA2G4B,CLK1,xxxxxx,xxxxxx
20830,,exp,coexpression,13,,LUC7L,DMTF1,xxxxxx,xxxxxx
20831,,exp,coexpression,11,,SRSF5,FNBP4,xxxxxx,xxxxxx
20832,,exp,coexpression,11,,CENPT,NPHP3-ACAD11,xxxxxx,xxxxxx
20833,,exp,coexpression,14,,CDK5RAP3,TUBGCP6,xxxxxx,xxxxxx
20834,,exp,coexpression,10,,KAT2A,NPHP3-ACAD11,xxxxxx,xxxxxx
20835,,exp,coexpression,11,,ATP5PD,UQCRH,xxxxxx,xxxxxx
20836,,exp,coexpression,10,,COL3A1,FBN1,xxxxxx,xxxxxx
20837,,exp,coexpression,15,,SPRYD4,GLS2,xxxxxx,xxxxxx
20838,,exp,coexpression,10,,EZH1,UCHL3,xxxxxx,xxxxxx
20839,,exp,coexpression,10,,CLK2,PRPF4B,xxxxxx,xxxxxx
20840,,exp,coexpression,15,,MNDA,SPI1,xxxxxx,xxxxxx
20841,,exp,coexpression,14,,RPS17,TPT1,xxxxxx,xxxxxx
20842,,exp,coexpression,13,,PSMD8,TTLL3,xxxxxx,xxxxxx
20843,,exp,coexpression,11,,METAP2,EIF2S1,xxxxxx,xxxxxx
20844,,exp,coexpression,10,,RRS1,ALYREF,xxxxxx,xxxxxx
20845,,exp,coexpression,10,,CISD2,NUS1,xxxxxx,xxxxxx
20846,,exp,coexpression,11,,YTHDC2,RBM25,xxxxxx,xxxxxx
20847,,exp,coexpression,11,,GTPBP4,IDI2,xxxxxx,xxxxxx
20848,,exp,coexpression,10,,DPP3,MDH2,xxxxxx,xxxxxx
20849,,exp,coexpression,12,,CRELD2,HSP90B1,xxxxxx,xxxxxx
20850,,exp,coexpression,11,,MYBPC1,MB,xxxxxx,xxxxxx
20851,,exp,coexpression,12,,S100A4,GLIPR2,xxxxxx,xxxxxx
20852,,exp,coexpression,10,,CCT6A,PUS7,xxxxxx,xxxxxx
20853,,exp,coexpression,10,,COPS4,ATP5PB,xxxxxx,xxxxxx
20854,,exp,coexpression,10,,PHB,NDUFS3,xxxxxx,xxxxxx
20855,,exp,coexpression,11,,RPS27A,RPL3,xxxxxx,xxxxxx
20856,,exp,coexpression,18,,RPL36,RPLP2,xxxxxx,xxxxxx
20857,,exp,coexpression,14,,IGBP1,EIF4B,xxxxxx,xxxxxx
20858,,exp,coexpression,13,,UBL5,COX8A,xxxxxx,xxxxxx
20859,,exp,coexpression,10,,ZSCAN25,USP19,xxxxxx,xxxxxx
20860,,exp,coexpression,17,,RPL5,RPL35A,xxxxxx,xxxxxx
20861,,exp,coexpression,10,,F8A2,SNAP29,xxxxxx,xxxxxx
20862,,exp,coexpression,13,,RPL10,RPS3A,xxxxxx,xxxxxx
20863,,exp,coexpression,10,,ATP11C,DENND5A,xxxxxx,xxxxxx
20864,,exp,coexpression,10,,SPEF2,HEMK1,xxxxxx,xxxxxx
20865,,exp,coexpression,16,,NBEAL1,RPL30,xxxxxx,xxxxxx
20866,,exp,coexpression,17,,EEF1B2,RPS21,xxxxxx,xxxxxx
20867,,exp,coexpression,10,,PPCS,NT5DC1,xxxxxx,xxxxxx
20868,,exp,coexpression,16,,RPL4,RPS3A,xxxxxx,xxxxxx
20869,,exp,coexpression,11,,MRC2,ISLR,xxxxxx,xxxxxx
20870,,exp,coexpression,17,,PCDHA11,PCDHA12,xxxxxx,xxxxxx
20871,,exp,coexpression,16,,RPL17-C18orf32,RPL23,xxxxxx,xxxxxx
20872,,exp,coexpression,11,,ALG2,NUS1,xxxxxx,xxxxxx
20873,,exp,coexpression,13,,COX5A,ATP5MF-PTCD1,xxxxxx,xxxxxx
20874,,exp,coexpression,10,,TOMM7,NENF,xxxxxx,xxxxxx
20875,,exp,coexpression,11,,TXNL4A,PRELID1,xxxxxx,xxxxxx
20876,,exp,coexpression,12,,UTP14A,RPF2,xxxxxx,xxxxxx
20877,,exp,coexpression,10,,PPOX,POLL,xxxxxx,xxxxxx
20878,,exp,coexpression,11,,IFITM2,SLC39A1,xxxxxx,xxxxxx
20879,,exp,coexpression,14,,RBM5,CSAD,xxxxxx,xxxxxx
20880,,exp,coexpression,12,,LRRC59,MANF,xxxxxx,xxxxxx
20881,,exp,coexpression,13,,ZPR1,IMP4,xxxxxx,xxxxxx
20882,,exp,coexpression,11,,ZNF879,ZSCAN22,xxxxxx,xxxxxx
20883,,exp,coexpression,13,,IL6,CH25H,xxxxxx,xxxxxx
20884,,exp,coexpression,15,,TIMM23,PSMG1,xxxxxx,xxxxxx
20885,,exp,coexpression,11,,SDHB,UQCRC2,xxxxxx,xxxxxx
20886,,exp,coexpression,11,,TXNDC9,FADD,xxxxxx,xxxxxx
20887,,exp,coexpression,12,,CCDC130,CEP95,xxxxxx,xxxxxx
20888,,exp,coexpression,12,,MRPL12,NDUFS6,xxxxxx,xxxxxx
20889,,exp,coexpression,10,,PSMB7,ELOB,xxxxxx,xxxxxx
20890,,exp,coexpression,10,,N4BP2L1,MRPL3,xxxxxx,xxxxxx
20891,,exp,coexpression,11,,PSMA2,MRPL3,xxxxxx,xxxxxx
20892,,exp,coexpression,10,,RPN1,HSP90B1,xxxxxx,xxxxxx
20893,,exp,coexpression,15,,PIK3R5,WAS,xxxxxx,xxxxxx
20894,,exp,coexpression,12,,CHAMP1,CSTF2T,xxxxxx,xxxxxx
20895,,exp,coexpression,12,,SPG7,CCDC84,xxxxxx,xxxxxx
20896,,exp,coexpression,10,,CCDC14,ANAPC4,xxxxxx,xxxxxx
20897,,exp,coexpression,13,,PPAN,NOP2,xxxxxx,xxxxxx
20898,,exp,coexpression,12,,SNRPF,PSMB3,xxxxxx,xxxxxx
20899,,exp,coexpression,14,,RAD52,ZNF785,xxxxxx,xxxxxx
20900,,exp,coexpression,10,,PNO1,C16orf91,xxxxxx,xxxxxx
20901,,exp,coexpression,12,,ARMCX4,HGSNAT,xxxxxx,xxxxxx
20902,,exp,coexpression,10,,MYH1,MYBPC1,xxxxxx,xxxxxx
20903,,exp,coexpression,10,,NKTR,RPAIN,xxxxxx,xxxxxx
20904,,exp,coexpression,10,,BRIX1,PSME3,xxxxxx,xxxxxx
20905,,exp,coexpression,17,,PSMD14,PSMA5,xxxxxx,xxxxxx
20906,,exp,coexpression,14,,NEIL1,AMY2B,xxxxxx,xxxxxx
20907,,exp,coexpression,10,,MRPS35,CPSF3,xxxxxx,xxxxxx
20908,,exp,coexpression,11,,TTC14,ANKS3,xxxxxx,xxxxxx
20909,,exp,coexpression,11,,NDUFC1,UQCRQ,xxxxxx,xxxxxx
20910,,exp,coexpression,11,,PDE12,BRIX1,xxxxxx,xxxxxx
20911,,exp,coexpression,13,,C3AR1,AIF1,xxxxxx,xxxxxx
20912,,exp,coexpression,13,,SRPRB,RUVBL1,xxxxxx,xxxxxx
20913,,exp,coexpression,11,,ARGLU1,CPSF6,xxxxxx,xxxxxx
20914,,exp,coexpression,14,,MRPL12,CYC1,xxxxxx,xxxxxx
20915,,exp,coexpression,10,,KNTC1,CHTF18,xxxxxx,xxxxxx
20916,,exp,coexpression,14,,GTPBP4,GART,xxxxxx,xxxxxx
20917,,exp,coexpression,12,,CD4,TYROBP,xxxxxx,xxxxxx
20918,,exp,coexpression,11,,YRDC,FASTKD5,xxxxxx,xxxxxx
20919,,exp,coexpression,10,,FAM193B,DMAP1,xxxxxx,xxxxxx
20920,,exp,coexpression,12,,MRPL12,NME1,xxxxxx,xxxxxx
20921,,exp,coexpression,13,,ZNF337,MSANTD2,xxxxxx,xxxxxx
20922,,exp,coexpression,11,,COPS6,NDUFA8,xxxxxx,xxxxxx
20923,,exp,coexpression,14,,IL18BP,NUMA1,xxxxxx,xxxxxx
20924,,exp,coexpression,11,,ADAP2,C1QA,xxxxxx,xxxxxx
20925,,exp,coexpression,11,,RBM5,SETDB1,xxxxxx,xxxxxx
20926,,exp,coexpression,12,,COX7C,NDUFA13,xxxxxx,xxxxxx
20927,,exp,coexpression,10,,WDTC1,FOXO4,xxxxxx,xxxxxx
20928,,exp,coexpression,10,,COX6B1,ATP5F1B,xxxxxx,xxxxxx
20929,,exp,coexpression,11,,DCAF8,PI4KB,xxxxxx,xxxxxx
20930,,exp,coexpression,10,,MAPRE1,CAP1,xxxxxx,xxxxxx
20931,,exp,coexpression,10,,MYL6,ILK,xxxxxx,xxxxxx
20932,,exp,coexpression,10,,TGIF2-RAB5IF,NICN1,xxxxxx,xxxxxx
20933,,exp,coexpression,16,,GNL3,NOP58,xxxxxx,xxxxxx
20934,,exp,coexpression,10,,SNRPC,PSMA7,xxxxxx,xxxxxx
20935,,exp,coexpression,10,,PPA2,NDUFA9,xxxxxx,xxxxxx
20936,,exp,coexpression,10,,PCMTD2,CYHR1,xxxxxx,xxxxxx
20937,,exp,coexpression,11,,CDK5RAP3,ANKS3,xxxxxx,xxxxxx
20938,,exp,coexpression,12,,PTRH2,MRTO4,xxxxxx,xxxxxx
20939,,exp,coexpression,10,,VDAC1,SURF4,xxxxxx,xxxxxx
20940,,exp,coexpression,12,,NDUFB9,NDUFB10,xxxxxx,xxxxxx
20941,,exp,coexpression,10,,GNG5,SF3B6,xxxxxx,xxxxxx
20942,,exp,coexpression,14,,NOLC1,IPO4,xxxxxx,xxxxxx
20943,,exp,coexpression,15,,RPS17,RPS20,xxxxxx,xxxxxx
20944,,exp,coexpression,10,,DCTPP1,MDH2,xxxxxx,xxxxxx
20945,,exp,coexpression,10,,VGLL3,TGFB1I1,xxxxxx,xxxxxx
20946,,exp,coexpression,10,,ORMDL2,SLC35C1,xxxxxx,xxxxxx
20947,,exp,coexpression,12,,COPB1,CALR,xxxxxx,xxxxxx
20948,,exp,coexpression,12,,RUVBL1,HYOU1,xxxxxx,xxxxxx
20949,,exp,coexpression,10,,MRC2,SPARC,xxxxxx,xxxxxx
20950,,exp,coexpression,13,,PSMB7,PSMA6,xxxxxx,xxxxxx
20951,,exp,coexpression,11,,NCF2,PLEK,xxxxxx,xxxxxx
20952,,exp,coexpression,14,,ATP5MC1,SEC13,xxxxxx,xxxxxx
20953,,exp,coexpression,14,,SRSF1,TARDBP,xxxxxx,xxxxxx
20954,,exp,coexpression,10,,EBNA1BP2,GTF3C6,xxxxxx,xxxxxx
20955,,exp,coexpression,10,,KHDC4,NPIPB4,xxxxxx,xxxxxx
20956,,exp,coexpression,14,,CD53,FCGR3A,xxxxxx,xxxxxx
20957,,exp,coexpression,10,,ANTXR1,FBN1,xxxxxx,xxxxxx
20958,,exp,coexpression,12,,TMBIM6,TM9SF2,xxxxxx,xxxxxx
20959,,exp,coexpression,10,,PRELID1,NOP16,xxxxxx,xxxxxx
20960,,exp,coexpression,10,,NDUFS4,COX6C,xxxxxx,xxxxxx
20961,,exp,coexpression,10,,FCER1G,GNA15,xxxxxx,xxxxxx
20962,,exp,coexpression,10,,GDPD3,GSDMB,xxxxxx,xxxxxx
20963,,exp,coexpression,13,,TFEC,FGD2,xxxxxx,xxxxxx
20964,,exp,coexpression,18,,RPL17-C18orf32,RPL35,xxxxxx,xxxxxx
20965,,exp,coexpression,16,,PSMA1,PSMB2,xxxxxx,xxxxxx
20966,,exp,coexpression,12,,CLP1,PPM1G,xxxxxx,xxxxxx
20967,,exp,coexpression,10,,N4BP2L2,CENPT,xxxxxx,xxxxxx
20968,,exp,coexpression,10,,HMBS,EEF2KMT,xxxxxx,xxxxxx
20969,,exp,coexpression,18,,ATG10,RPL38,xxxxxx,xxxxxx
20970,,exp,coexpression,10,,MAP1B,AXL,xxxxxx,xxxxxx
20971,,exp,coexpression,12,,PPM1G,SLC52A2,xxxxxx,xxxxxx
20972,,exp,coexpression,13,,ATP5PB,MRPS33,xxxxxx,xxxxxx
20973,,exp,coexpression,10,,KHNYN,LENG8,xxxxxx,xxxxxx
20974,,exp,coexpression,11,,SRRM1,RBM33,xxxxxx,xxxxxx
20975,,exp,coexpression,10,,CCT2,BMS1,xxxxxx,xxxxxx
20976,,exp,coexpression,11,,HM13,NME1,xxxxxx,xxxxxx
20977,,exp,coexpression,13,,GMPPA,TMEM214,xxxxxx,xxxxxx
20978,,exp,coexpression,12,,WDR6,ZNF780B,xxxxxx,xxxxxx
20979,,exp,coexpression,10,,TIMM17A,NME1,xxxxxx,xxxxxx
20980,,exp,coexpression,10,,ZFYVE27,ICMT,xxxxxx,xxxxxx
20981,,exp,coexpression,10,,NME1,EIF6,xxxxxx,xxxxxx
20982,,exp,coexpression,14,,BYSL,PPRC1,xxxxxx,xxxxxx
20983,,exp,coexpression,11,,LRP1,CALHM2,xxxxxx,xxxxxx
20984,,exp,coexpression,10,,PRPF4B,ZRANB2,xxxxxx,xxxxxx
20985,,exp,coexpression,10,,GTF3C6,UQCRQ,xxxxxx,xxxxxx
20986,,exp,coexpression,12,,RAN,VDAC1,xxxxxx,xxxxxx
20987,,exp,coexpression,18,,RPL32,RPL12,xxxxxx,xxxxxx
20988,,exp,coexpression,16,,RRS1,PPAN,xxxxxx,xxxxxx
20989,,exp,coexpression,11,,CCR1,C1QB,xxxxxx,xxxxxx
20990,,exp,coexpression,15,,PNO1,ABCE1,xxxxxx,xxxxxx
